REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-03,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,28.4,,,,1
2019-04,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,29.2,,,,1
2019-05,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,28.5,,,,1
2019-06,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,28.8,,,,1
2019-07,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,27.2,,,,1
2019-08,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,28.4,,,,1
2019-09,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,29.2,,,,1
2019-10,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,29.7,,,,1
2019-11,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,28.2,,,,1
2019-12,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,29.8,,,,1
2020-01,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,30.3,,,,1
2020-02,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,29.8,,,,1
2020-03,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,27.1,,,,1
2020-04,Ontario,2016A000235,Employment rate,Both sexes,65 to 69 years,Percentage,242,units,0,v2095027,7.10.1.20,24.3,,,,1
2019-01,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,8.5,,,,1
2019-02,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,8.4,,,,1
2019-03,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,8.4,,,,1
2019-04,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,8.4,,,,1
2019-05,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,8.2,,,,1
2019-06,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,8.0,,,,1
2019-07,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,7.6,,,,1
2019-08,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,8.0,,,,1
2019-09,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,8.3,,,,1
2019-10,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,8.9,,,,1
2019-11,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,8.8,,,,1
2019-12,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,9.0,,,,1
2020-01,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,8.4,,,,1
2020-02,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,8.5,,,,1
2020-03,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,8.4,,,,1
2020-04,Ontario,2016A000235,Employment rate,Both sexes,70 years and over,Percentage,242,units,0,v2095028,7.10.1.21,7.9,,,,1
2019-01,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,64.0,,,,1
2019-02,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,64.2,,,,1
2019-03,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,64.2,,,,1
2019-04,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,65.1,,,,1
2019-05,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,66.6,,,,1
2019-06,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,66.6,,,,1
2019-07,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,67.1,,,,1
2019-08,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,67.4,,,,1
2019-09,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,66.3,,,,1
2019-10,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,65.7,,,,1
2019-11,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,65.6,,,,1
2019-12,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,65.3,,,,1
2020-01,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,64.4,,,,1
2020-02,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,64.8,,,,1
2020-03,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,62.1,,,,1
2020-04,Ontario,2016A000235,Employment rate,Males,15 years and over,Percentage,242,units,0,v2095218,7.10.2.1,56.6,,,,1
2019-01,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,49.6,,,,1
2019-02,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,50.7,,,,1
2019-03,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,50.5,,,,1
2019-04,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,52.7,,,,1
2019-05,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,57.4,,,,1
2019-06,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,58.0,,,,1
2019-07,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,61.2,,,,1
2019-08,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,61.0,,,,1
2019-09,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,51.2,,,,1
2019-10,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,49.1,,,,1
2019-11,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,50.4,,,,1
2019-12,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,49.8,,,,1
2020-01,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,48.7,,,,1
2020-02,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,48.8,,,,1
2020-03,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,43.3,,,,1
2020-04,Ontario,2016A000235,Employment rate,Males,15 to 24 years,Percentage,242,units,0,v2095219,7.10.2.2,35.8,,,,1
2019-01,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,66.7,,,,1
2019-02,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,66.7,,,,1
2019-03,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,66.9,,,,1
2019-04,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,67.4,,,,1
2019-05,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,68.3,,,,1
2019-06,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,68.2,,,,1
2019-07,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,68.2,,,,1
2019-08,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,68.6,,,,1
2019-09,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,69.2,,,,1
2019-10,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,68.9,,,,1
2019-11,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,68.4,,,,1
2019-12,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,68.3,,,,1
2020-01,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,67.4,,,,1
2020-02,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,67.8,,,,1
2020-03,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,65.6,,,,1
2020-04,Ontario,2016A000235,Employment rate,Males,25 years and over,Percentage,242,units,0,v2095220,7.10.2.3,60.6,,,,1
2019-01,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,84.6,,,,1
2019-02,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,85.4,,,,1
2019-03,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,85.0,,,,1
2019-04,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,85.3,,,,1
2019-05,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,86.3,,,,1
2019-06,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,86.1,,,,1
2019-07,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,85.8,,,,1
2019-08,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,86.3,,,,1
2019-09,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,87.4,,,,1
2019-10,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,87.7,,,,1
2019-11,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,87.0,,,,1
2019-12,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,87.0,,,,1
2020-01,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,85.4,,,,1
2020-02,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,85.2,,,,1
2020-03,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,82.9,,,,1
2020-04,Ontario,2016A000235,Employment rate,Males,25 to 44 years,Percentage,242,units,0,v2095221,7.10.2.4,76.4,,,,1
2019-01,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,76.9,,,,1
2019-02,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,76.3,,,,1
2019-03,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,76.4,,,,1
2019-04,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,77.0,,,,1
2019-05,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,78.8,,,,1
2019-06,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,78.7,,,,1
2019-07,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,79.5,,,,1
2019-08,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,79.5,,,,1
2019-09,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,80.2,,,,1
2019-10,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,78.3,,,,1
2019-11,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,78.3,,,,1
2019-12,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,77.4,,,,1
2020-01,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,77.0,,,,1
2020-02,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,78.3,,,,1
2020-03,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,75.5,,,,1
2020-04,Ontario,2016A000235,Employment rate,Males,45 to 64 years,Percentage,242,units,0,v19650790,7.10.2.22,70.0,,,,1
2019-01,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,55.3,,,,1
2019-02,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,54.8,,,,1
2019-03,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,55.3,,,,1
2019-04,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,55.9,,,,1
2019-05,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,56.7,,,,1
2019-06,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,56.8,,,,1
2019-07,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,57.0,,,,1
2019-08,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,57.2,,,,1
2019-09,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,57.5,,,,1
2019-10,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,56.7,,,,1
2019-11,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,56.5,,,,1
2019-12,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,56.1,,,,1
2020-01,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,55.7,,,,1
2020-02,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,56.5,,,,1
2020-03,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,54.3,,,,1
2020-04,Ontario,2016A000235,Employment rate,Males,45 years and over,Percentage,242,units,0,v2095222,7.10.2.5,50.3,,,,1
2019-01,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,85.1,,,,1
2019-02,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,85.3,,,,1
2019-03,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,85.1,,,,1
2019-04,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,85.5,,,,1
2019-05,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,86.8,,,,1
2019-06,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,86.5,,,,1
2019-07,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,86.6,,,,1
2019-08,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,87.0,,,,1
2019-09,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,87.7,,,,1
2019-10,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,87.4,,,,1
2019-11,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,86.9,,,,1
2019-12,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,87.1,,,,1
2020-01,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,85.8,,,,1
2020-02,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,86.0,,,,1
2020-03,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,83.4,,,,1
2020-04,Ontario,2016A000235,Employment rate,Males,25 to 54 years,Percentage,242,units,0,v2095223,7.10.2.6,76.7,,,,1
2019-01,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,41.3,,,,1
2019-02,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,41.1,,,,1
2019-03,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,41.7,,,,1
2019-04,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,42.5,,,,1
2019-05,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,42.9,,,,1
2019-06,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,43.2,,,,1
2019-07,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,43.2,,,,1
2019-08,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,43.5,,,,1
2019-09,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,44.0,,,,1
2019-10,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,43.6,,,,1
2019-11,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,43.2,,,,1
2019-12,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,42.7,,,,1
2020-01,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,42.4,,,,1
2020-02,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,43.0,,,,1
2020-03,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,41.4,,,,1
2020-04,Ontario,2016A000235,Employment rate,Males,55 years and over,Percentage,242,units,0,v2095224,7.10.2.7,38.7,,,,1
2019-01,Ontario,2016A000235,Employment rate,Males,15 to 64 years,Percentage,242,units,0,v2095225,7.10.2.8,74.7,,,,1
2019-02,Ontario,2016A000235,Employment rate,Males,15 to 64 years,Percentage,242,units,0,v2095225,7.10.2.8,74.9,,,,1
2019-03,Ontario,2016A000235,Employment rate,Males,15 to 64 years,Percentage,242,units,0,v2095225,7.10.2.8,74.8,,,,1
2019-04,Ontario,2016A000235,Employment rate,Males,15 to 64 years,Percentage,242,units,0,v2095225,7.10.2.8,75.6,,,,1
2019-05,Ontario,2016A000235,Employment rate,Males,15 to 64 years,Percentage,242,units,0,v2095225,7.10.2.8,77.6,,,,1
2019-06,Ontario,2016A000235,Employment rate,Males,15 to 64 years,Percentage,242,units,0,v2095225,7.10.2.8,77.6,,,,1
2019-07,Ontario,2016A000235,Employment rate,Males,15 to 64 years,Percentage,242,units,0,v2095225,7.10.2.8,78.4,,,,1
2019-08,Ontario,2016A000235,Employment rate,Males,15 to 64 years,Percentage,242,units,0,v2095225,7.10.2.8,78.6,,,,1
2019-09,Ontario,2016A000235,Employment rate,Males,15 to 64 years,Percentage,242,units,0,v2095225,7.10.2.8,77.4,,,,1
2019-10,Ontario,2016A000235,Employment rate,Males,15 to 64 years,Percentage,242,units,0,v2095225,7.10.2.8,76.4,,,,1
2019-11,Ontario,2016A000235,Employment rate,Males,15 to 64 years,Percentage,242,units,0,v2095225,7.10.2.8,76.3,,,,1
2019-12,Ontario,2016A000235,Employment rate,Males,15 to 64 years,Percentage,242,units,0,v2095225,7.10.2.8,75.9,,,,1
